Date,AAPL,MSFT,GOOGL
2021-02-25 00:00:00-05:00,119.38579559326172,224.44253540039062,100.79750061035156
2021-02-26 00:00:00-05:00,119.6522445678711,227.7652130126953,101.09549713134766
2021-03-01 00:00:00-05:00,126.09564971923828,232.23464965820312,103.48300170898438
2021-03-02 00:00:00-05:00,123.46105194091797,229.22560119628906,103.2239990234375
2021-03-03 00:00:00-05:00,120.44161224365234,223.0409393310547,100.57050323486328
2021-03-04 00:00:00-05:00,118.5372085571289,222.2274169921875,101.69650268554688
2021-03-05 00:00:00-05:00,119.81009674072266,227.0006866455078,104.85350036621094
2021-03-08 00:00:00-05:00,114.81719970703125,222.8743133544922,100.375
2021-03-09 00:00:00-05:00,119.4844741821289,229.13742065429688,102.01799774169922
2021-03-10 00:00:00-05:00,118.38919830322266,227.80442810058594,101.80950164794922
2021-03-11 00:00:00-05:00,120.34294891357422,232.42086791992188,105.0270004272461
2021-03-12 00:00:00-05:00,119.42527770996094,231.06829833984375,102.5
2021-03-15 00:00:00-04:00,122.34602355957031,230.1469268798828,102.72200012207031
2021-03-16 00:00:00-04:00,123.90508270263672,232.98936462402344,104.19450378417969
2021-03-17 00:00:00-04:00,123.10582733154297,232.33267211914062,104.11100006103516
2021-03-18 00:00:00-04:00,118.93190002441406,226.13816833496094,101.06700134277344
2021-03-19 00:00:00-04:00,118.39907836914062,225.77554321289062,101.3479995727539
2021-03-22 00:00:00-04:00,121.75398254394531,231.3035430908203,101.53450012207031
2021-03-23 00:00:00-04:00,120.91526794433594,232.86195373535156,102.06649780273438
2021-03-24 00:00:00-04:00,118.49774932861328,230.7840576171875,101.62650299072266
2021-03-25 00:00:00-04:00,118.9911117553711,227.7259979248047,101.62300109863281
2021-03-26 00:00:00-04:00,119.6028823852539,231.78378295898438,101.23650360107422
2021-03-29 00:00:00-04:00,119.78050994873047,230.56842041015625,102.28949737548828
2021-03-30 00:00:00-04:00,118.31025695800781,227.2457733154297,102.32350158691406
2021-03-31 00:00:00-04:00,120.53042602539062,231.08787536621094,103.1259994506836
2021-04-01 00:00:00-04:00,121.36915588378906,237.53721618652344,106.48899841308594
2021-04-05 00:00:00-04:00,124.23070526123047,244.12379455566406,110.947998046875
2021-04-06 00:00:00-04:00,124.53659057617188,242.9377899169922,110.46299743652344
2021-04-07 00:00:00-04:00,126.2042007446289,244.93727111816406,111.95149993896484
2021-04-08 00:00:00-04:00,128.63157653808594,248.22076416015625,112.52149963378906
2021-04-09 00:00:00-04:00,131.23655700683594,250.7691192626953,113.53350067138672
2021-04-12 00:00:00-04:00,129.4998779296875,250.82794189453125,112.23100280761719
2021-04-13 00:00:00-04:00,132.64761352539062,253.3567352294922,112.72149658203125
2021-04-14 00:00:00-04:00,130.27940368652344,250.5142822265625,112.09549713134766
2021-04-15 00:00:00-04:00,132.71665954589844,254.34664916992188,114.26249694824219
2021-04-16 00:00:00-04:00,132.3812255859375,255.56204223632812,114.13749694824219
2021-04-19 00:00:00-04:00,133.05215454101562,253.60169982910156,114.48799896240234
2021-04-20 00:00:00-04:00,131.34510803222656,253.13128662109375,113.95050048828125
2021-04-21 00:00:00-04:00,131.7299346923828,255.4051971435547,113.9175033569336
2021-04-22 00:00:00-04:00,130.19061279296875,252.0629119873047,112.6259994506836
2021-04-23 00:00:00-04:00,132.5390625,255.96383666992188,114.99649810791016
2021-04-26 00:00:00-04:00,132.93377685546875,256.3559265136719,115.49649810791016
2021-04-27 00:00:00-04:00,132.60813903808594,256.7676086425781,114.54900360107422
2021-04-28 00:00:00-04:00,131.80885314941406,249.50474548339844,117.9520034790039
2021-04-29 00:00:00-04:00,131.71018981933594,247.49546813964844,119.63800048828125
2021-04-30 00:00:00-04:00,129.71701049804688,247.1719970703125,117.67500305175781
2021-05-03 00:00:00-04:00,130.7826690673828,246.85836791992188,117.15399932861328
2021-05-04 00:00:00-04:00,126.15485382080078,242.8691864013672,115.34149932861328
2021-05-05 00:00:00-04:00,126.40155029296875,241.57540893554688,115.7385025024414
2021-05-06 00:00:00-04:00,128.01980590820312,244.7706756591797,116.86750030517578
2021-05-07 00:00:00-04:00,128.7018280029297,247.4464569091797,117.59649658203125
2021-05-10 00:00:00-04:00,125.38072204589844,242.2712860107422,114.5875015258789
2021-05-11 00:00:00-04:00,124.45160675048828,241.34014892578125,113.50299835205078
2021-05-12 00:00:00-04:00,121.34798431396484,234.25376892089844,110.01249694824219
2021-05-13 00:00:00-04:00,123.52249145507812,238.20370483398438,111.4520034790039
2021-05-14 00:00:00-04:00,125.9737548828125,243.2220458984375,113.91899871826172
2021-05-17 00:00:00-04:00,124.80742645263672,240.31100463867188,114.44599914550781
2021-05-18 00:00:00-04:00,123.40388488769531,238.2527313232422,113.12349700927734
2021-05-19 00:00:00-04:00,123.24573516845703,238.8421630859375,113.57499694824219
2021-05-20 00:00:00-04:00,125.83538055419922,242.14303588867188,115.34750366210938
2021-05-21 00:00:00-04:00,123.9771728515625,240.85609436035156,114.70649719238281
2021-05-24 00:00:00-04:00,125.62781524658203,246.36740112304688,118.052001953125
2021-05-25 00:00:00-04:00,125.4301528930664,247.29087829589844,118.14350128173828
2021-05-26 00:00:00-04:00,125.38072204589844,247.06491088867188,119.0155029296875
2021-05-27 00:00:00-04:00,123.8288803100586,244.9232635498047,118.13400268554688
2021-05-28 00:00:00-04:00,123.16665649414062,245.28672790527344,117.84249877929688
2021-06-01 00:00:00-04:00,122.84048461914062,243.04684448242188,119.05899810791016
2021-06-02 00:00:00-04:00,123.61144256591797,242.94862365722656,118.52950286865234
2021-06-03 00:00:00-04:00,122.10905456542969,241.3865966796875,117.37899780273438
2021-06-04 00:00:00-04:00,124.43183135986328,246.377197265625,119.67849731445312
2021-06-07 00:00:00-04:00,124.44171905517578,249.3440704345703,120.11499786376953
2021-06-08 00:00:00-04:00,125.27198028564453,248.1259002685547,119.9219970703125
2021-06-09 00:00:00-04:00,125.65747833251953,249.12794494628906,120.39700317382812
2021-06-10 00:00:00-04:00,124.6492919921875,252.71372985839844,121.75650024414062
2021-06-11 00:00:00-04:00,125.87491607666016,253.35231018066406,121.51000213623047
2021-06-14 00:00:00-04:00,128.9686737060547,255.3170928955078,122.44550323486328
2021-06-15 00:00:00-04:00,128.13839721679688,253.81402587890625,121.41950225830078
2021-06-16 00:00:00-04:00,128.64248657226562,252.85125732421875,120.77249908447266
2021-06-17 00:00:00-04:00,130.26348876953125,256.309326171875,121.74349975585938
2021-06-18 00:00:00-04:00,128.9488983154297,254.86517333984375,120.11100006103516
2021-06-21 00:00:00-04:00,130.76759338378906,258.0088806152344,121.8125
2021-06-22 00:00:00-04:00,132.42813110351562,260.8382263183594,122.33049774169922
2021-06-23 00:00:00-04:00,132.15138244628906,260.6024169921875,122.12699890136719
2021-06-24 00:00:00-04:00,131.86473083496094,261.9974060058594,122.5
2021-06-25 00:00:00-04:00,131.56820678710938,260.3568115234375,122.50849914550781
2021-06-28 00:00:00-04:00,133.2188720703125,263.9917297363281,122.53600311279297
2021-06-29 00:00:00-04:00,134.7509307861328,266.6245422363281,122.27249908447266
